'Elapsed time','ECG1'
1.109,0.125
1.117,0.065
1.125,0.155
1.133,0.135
1.141,0.155
1.148,0.185
1.156,0.225
1.164,0.305
1.172,0.265
1.180,0.405
1.188,0.375
1.195,0.395
1.203,0.435
1.211,0.415
1.219,0.415
1.227,0.345
1.234,0.235
1.242,0.145
1.250,0.025
1.258,-0.055
1.266,-0.065
1.273,-0.155
1.281,-0.175
1.289,-0.155
1.297,-0.215
1.305,-0.245
1.312,-0.135
1.320,-0.235
1.328,-0.255
1.336,-0.215
1.344,-0.225
1.352,-0.285
1.359,-0.155
1.367,-0.225
1.375,-0.245
1.383,-0.205
1.391,-0.265
1.398,-0.225
1.406,-0.185
1.414,-0.245
1.422,-0.195
1.430,-0.225
1.438,-0.225
1.445,-0.175
1.453,-0.255
1.461,-0.235
1.469,-0.275
1.477,-0.135
1.484,-0.225
1.492,-0.225
1.500,-0.215
1.508,-0.235
1.516,-0.225
1.523,-0.245
1.531,-0.255
1.539,-0.245
1.547,-0.185
1.555,-0.235
1.562,-0.225
1.570,-0.285
1.578,-0.185
1.586,-0.205
1.594,-0.245
1.602,-0.205
1.609,-0.235
1.617,-0.235
1.625,-0.195
1.633,-0.205
1.641,-0.235
1.648,-0.135
1.656,-0.165
1.664,-0.105
1.672,-0.105
1.680,-0.095
1.688,-0.045
1.695,-0.015
1.703,-0.135
1.711,-0.105
1.719,-0.235
1.727,-0.135
1.734,-0.205
1.742,-0.225
1.750,-0.255
1.758,-0.285
1.766,-0.225
1.773,-0.225
1.781,-0.235
1.789,-0.235
1.797,-0.025
1.805,0.275
1.812,0.585
1.820,0.795
1.828,-0.425
1.836,-1.375
1.844,-1.135
1.852,-0.665
1.859,-0.265
1.867,-0.185
1.875,-0.195
1.883,-0.215
1.891,-0.175
1.898,-0.185
1.906,-0.155
1.914,-0.205
1.922,-0.115
1.930,-0.095
1.938,-0.165
1.945,-0.105
1.953,-0.085
1.961,-0.065
1.969,-0.105
1.977,-0.035
1.984,-0.075
1.992,0.015
2.000,-0.005
2.008,0.035
2.016,0.075
2.023,0.095
2.031,0.135
2.039,0.205
2.047,0.215
2.055,0.305
2.062,0.305
2.070,0.335
2.078,0.325
2.086,0.305
2.094,0.305
2.102,0.215
2.109,0.115
2.117,-0.035
2.125,-0.085
2.133,-0.155
2.141,-0.185
2.148,-0.225
2.156,-0.235
2.164,-0.225
2.172,-0.225
2.180,-0.265
2.188,-0.275
2.195,-0.295
2.203,-0.285
2.211,-0.265
2.219,-0.275
2.227,-0.275
2.234,-0.225
2.242,-0.235
2.250,-0.265
2.258,-0.215
2.266,-0.265
2.273,-0.245
2.281,-0.235
2.289,-0.225
2.297,-0.165
2.305,-0.235
2.312,-0.215
2.320,-0.215
2.328,-0.235
2.336,-0.195
2.344,-0.225
2.352,-0.215
2.359,-0.245
2.367,-0.175
2.375,-0.245
2.383,-0.215
2.391,-0.225
2.398,-0.235
2.406,-0.195
2.414,-0.205
2.422,-0.205
2.430,-0.225
2.438,-0.165
2.445,-0.215
2.453,-0.225
2.461,-0.215
2.469,-0.245
2.477,-0.185
2.484,-0.215
2.492,-0.185
2.500,-0.195
2.508,-0.225
2.516,-0.185
2.523,-0.245
2.531,-0.145
2.539,-0.195
2.547,-0.165
2.555,-0.125
2.562,-0.055
2.570,-0.115
2.578,-0.075
2.586,-0.025
2.594,-0.085
2.602,-0.165
2.609,-0.185
2.617,-0.155
2.625,-0.215
2.633,-0.195
2.641,-0.315
2.648,-0.245
2.656,-0.245
2.664,-0.225
2.672,-0.255
2.680,-0.175
2.688,-0.065
2.695,0.285
2.703,0.535
2.711,0.635
2.719,-0.465
2.727,-1.225
2.734,-1.105
2.742,-0.705
2.750,-0.315
2.758,-0.205
2.766,-0.175
2.773,-0.215
2.781,-0.125
2.789,-0.155
2.797,-0.135
2.805,-0.105
2.812,-0.085
2.820,-0.105
2.828,-0.095
2.836,-0.085
2.844,-0.065
2.852,-0.025
2.859,-0.005
2.867,0.005
2.875,0.005
2.883,0.015
2.891,0.065
2.898,0.095
2.906,0.085
2.914,0.145
2.922,0.215
2.930,0.175
2.938,0.265
2.945,0.285
2.953,0.295
2.961,0.385
2.969,0.325
2.977,0.395
2.984,0.335
2.992,0.265
3.000,0.205
3.008,0.085
3.016,-0.045
3.023,-0.055
3.031,-0.165
3.039,-0.115
3.047,-0.195
3.055,-0.195
3.062,-0.245
3.070,-0.205
3.078,-0.235
3.086,-0.215
3.094,-0.235
3.102,-0.205
3.109,-0.175
3.117,-0.245
3.125,-0.185
3.133,-0.205
3.141,-0.205
3.148,-0.155
3.156,-0.215
3.164,-0.215
3.172,-0.175
3.180,-0.165
3.188,-0.165
3.195,-0.195
3.203,-0.175
3.211,-0.185
3.219,-0.175
3.227,-0.175
3.234,-0.195
3.242,-0.175
3.250,-0.215
3.258,-0.145
3.266,-0.175
3.273,-0.225
3.281,-0.175
3.289,-0.135
3.297,-0.215
3.305,-0.155
3.312,-0.195
3.320,-0.245
3.328,-0.195
3.336,-0.145
3.344,-0.175
3.352,-0.165
3.359,-0.195
3.367,-0.185
3.375,-0.185
3.383,-0.205
3.391,-0.165
3.398,-0.215
3.406,-0.175
3.414,-0.135
3.422,-0.215
3.430,-0.135
3.438,-0.215
3.445,-0.125
3.453,-0.205
3.461,-0.215
3.469,-0.175
3.477,-0.155
3.484,-0.155
3.492,-0.185
3.500,-0.145
3.508,-0.135
3.516,-0.155
3.523,-0.065
3.531,-0.035
3.539,-0.065
3.547,0.005
3.555,-0.015
3.562,-0.035
3.570,-0.135
3.578,-0.155
3.586,-0.165
3.594,-0.115
3.602,-0.195
3.609,-0.205
3.617,-0.155
3.625,-0.235
3.633,-0.105
3.641,-0.185
3.648,-0.075
3.656,0.135
3.664,0.455
3.672,0.895
3.680,0.245
3.688,-0.965
3.695,-1.285
3.703,-0.905
3.711,-0.395
3.719,-0.175
3.727,-0.125
3.734,-0.125
3.742,-0.135
3.750,-0.095
3.758,-0.085
3.766,-0.135
3.773,-0.025
3.781,-0.085
3.789,-0.105
3.797,0.025
3.805,-0.045
3.812,-0.005
3.820,-0.015
3.828,-0.075
3.836,0.135
3.844,0.025
3.852,0.045
3.859,0.105
3.867,0.155
3.875,0.135
3.883,0.185
3.891,0.185
3.898,0.245
3.906,0.275
3.914,0.275
3.922,0.445
3.930,0.335
3.938,0.365
3.945,0.405
3.953,0.355
3.961,0.245
3.969,0.185
3.977,0.105
3.984,-0.005
3.992,-0.075
4.000,-0.095
4.008,-0.135
4.016,-0.185
4.023,-0.185
4.031,-0.225
4.039,-0.215
4.047,-0.215
4.055,-0.245
4.062,-0.175
4.070,-0.225
4.078,-0.235
4.086,-0.255
4.094,-0.145
4.102,-0.215
4.109,-0.185
4.117,-0.225
4.125,-0.145
4.133,-0.205
4.141,-0.185
4.148,-0.155
4.156,-0.205
4.164,-0.105
4.172,-0.145
4.180,-0.155
4.188,-0.135
4.195,-0.195
4.203,-0.185
4.211,-0.135
4.219,-0.155
4.227,-0.105
4.234,-0.225
4.242,-0.085
4.250,-0.175
4.258,-0.145
4.266,-0.175
4.273,-0.135
4.281,-0.155
4.289,-0.155
4.297,-0.105
4.305,-0.155
4.312,-0.105
4.320,-0.095
4.328,-0.145
4.336,-0.165
4.344,-0.105
4.352,-0.125
4.359,-0.115
4.367,-0.075
4.375,-0.095
4.383,-0.185
4.391,-0.075
4.398,-0.145
4.406,-0.105
4.414,-0.135
4.422,-0.105
4.430,-0.095
4.438,-0.125
4.445,-0.035
4.453,-0.085
4.461,-0.135
4.469,-0.015
4.477,-0.015
4.484,0.055
4.492,0.025
4.500,0.075
4.508,-0.015
4.516,-0.115
4.523,-0.055
4.531,-0.055
4.539,-0.135
4.547,-0.185
4.555,-0.135
4.562,-0.115
4.570,-0.125
4.578,-0.135
4.586,-0.085
4.594,-0.025
4.602,0.295
4.609,0.535
4.617,0.825
4.625,0.335
4.633,-0.685
4.641,-1.115
4.648,-0.785
4.656,-0.385
4.664,-0.175
4.672,-0.055
4.680,-0.075
4.688,-0.055
4.695,-0.035
4.703,-0.085
4.711,0.025
4.719,-0.025
4.727,0.005
4.734,0.035
4.742,0.015
4.750,0.055
4.758,0.055
4.766,0.055
4.773,0.045
4.781,0.135
4.789,0.155
4.797,0.155
4.805,0.165
4.812,0.205
4.820,0.195
4.828,0.265
4.836,0.275
4.844,0.285
4.852,0.415
4.859,0.435
4.867,0.405
4.875,0.485
4.883,0.435
4.891,0.405
4.898,0.435
4.906,0.355
4.914,0.215
4.922,0.135
4.930,0.065
4.938,-0.005
4.945,-0.065
4.953,-0.065
4.961,-0.125
4.969,-0.105
4.977,-0.185
4.984,-0.115
4.992,-0.185
5.000,-0.155
5.008,-0.155
5.016,-0.195
5.023,-0.135
5.031,-0.165
5.039,-0.105
5.047,-0.215
5.055,-0.125
5.062,-0.165
5.070,-0.125
5.078,-0.155
5.086,-0.205
5.094,-0.125
5.102,-0.115
5.109,-0.145
5.117,-0.135
5.125,-0.165
5.133,-0.095
5.141,-0.165
5.148,-0.145
5.156,-0.145
5.164,-0.165
5.172,-0.135
5.180,-0.165
5.188,-0.175
5.195,-0.165
5.203,-0.185
5.211,-0.175
5.219,-0.125
5.227,-0.175
5.234,-0.165
5.242,-0.185
5.250,-0.135
5.258,-0.135
5.266,-0.205
5.273,-0.135
5.281,-0.175
5.289,-0.175
5.297,-0.045
5.305,-0.195
5.312,-0.165
5.320,-0.145
5.328,-0.175
5.336,-0.155
5.344,-0.135
5.352,-0.185
5.359,-0.105
5.367,-0.125
5.375,-0.085
5.383,-0.105
5.391,-0.015
5.398,-0.075
5.406,0.005
5.414,-0.005
5.422,-0.025
5.430,-0.115
5.438,-0.135
5.445,-0.145
5.453,-0.175
5.461,-0.195
5.469,-0.225
5.477,-0.245
5.484,-0.095
5.492,-0.185
5.500,-0.215
5.508,-0.125
5.516,0.075
5.523,0.475
5.531,0.775
5.539,0.695
5.547,-0.805
5.555,-1.365
5.562,-1.005
5.570,-0.525
5.578,-0.215
5.586,-0.155
5.594,-0.185
5.602,-0.135
5.609,-0.145
5.617,-0.155
5.625,-0.105
5.633,-0.105
5.641,-0.105
5.648,-0.085
5.656,-0.095
5.664,-0.045
5.672,-0.035
5.680,-0.045
5.688,-0.005
5.695,-0.045
5.703,0.085
5.711,0.005
5.719,0.025
5.727,0.095
5.734,0.105
5.742,0.105
5.750,0.215
5.758,0.235
5.766,0.215
5.773,0.295
5.781,0.385
5.789,0.285
5.797,0.325
5.805,0.375
5.812,0.325
5.820,0.265
5.828,0.155
5.836,0.025
5.844,-0.075
5.852,0.015
5.859,-0.185
5.867,-0.205
5.875,-0.235
5.883,-0.225
5.891,-0.345
5.898,-0.185
5.906,-0.355
5.914,-0.225
5.922,-0.295
5.930,-0.335
5.938,-0.295
5.945,-0.245
5.953,-0.355
5.961,-0.345
5.969,-0.265
5.977,-0.265
5.984,-0.245
5.992,-0.285
6.000,-0.285
6.008,-0.205
6.016,-0.265
6.023,-0.305
6.031,-0.235
6.039,-0.255
6.047,-0.235
6.055,-0.245
6.062,-0.265
6.070,-0.225
6.078,-0.275
6.086,-0.265
6.094,-0.265
6.102,-0.225
6.109,-0.225
6.117,-0.265
6.125,-0.315
6.133,-0.205
6.141,-0.275
6.148,-0.265
6.156,-0.235
6.164,-0.245
6.172,-0.215
6.180,-0.265
6.188,-0.235
6.195,-0.205
6.203,-0.325
6.211,-0.185
6.219,-0.215
6.227,-0.285
6.234,-0.185
6.242,-0.275
6.250,-0.145
6.258,-0.245
6.266,-0.235
6.273,-0.245
6.281,-0.175
6.289,-0.245
6.297,-0.225
6.305,-0.185
6.312,-0.215
6.320,-0.165
6.328,-0.205
6.336,-0.205
6.344,-0.155
6.352,-0.145
6.359,-0.125
6.367,-0.065
6.375,-0.055
6.383,-0.065
6.391,-0.055
6.398,0.005
6.406,-0.085
6.414,-0.145
6.422,-0.105
6.430,-0.205
6.438,-0.205
6.445,-0.245
6.453,-0.165
6.461,-0.225
6.469,-0.185
6.477,-0.175
6.484,-0.095
6.492,-0.025
6.500,0.335
6.508,0.705
6.516,0.695
6.523,-0.505
6.531,-1.085
6.539,-1.035
6.547,-0.635
6.555,-0.185
6.562,-0.105
6.570,-0.155
6.578,-0.055
6.586,-0.095
6.594,-0.155
6.602,-0.035
6.609,-0.075
6.617,-0.035
6.625,-0.005
6.633,-0.025
6.641,-0.025
6.648,0.015
6.656,0.025
6.664,0.075
6.672,0.045
6.680,0.125
6.688,0.035
6.695,0.115
6.703,0.145
6.711,0.215
6.719,0.205
6.727,0.285
6.734,0.305
6.742,0.355
6.750,0.365
6.758,0.445
6.766,0.435
6.773,0.505
6.781,0.405
6.789,0.435
6.797,0.265
6.805,0.275
6.812,0.125
6.820,0.065
6.828,-0.015
6.836,-0.065
6.844,-0.075
6.852,-0.025
6.859,-0.105
6.867,-0.145
6.875,-0.125
6.883,-0.155
6.891,-0.165
6.898,-0.085
6.906,-0.135
6.914,-0.155
6.922,-0.025
6.930,-0.125
6.938,-0.095
6.945,-0.145
6.953,-0.125
6.961,-0.095
6.969,-0.055
6.977,-0.115
6.984,-0.065
6.992,-0.145
7.000,-0.035
7.008,-0.065
7.016,-0.105
7.023,-0.045
7.031,-0.045
7.039,-0.045
7.047,-0.095
7.055,-0.045
7.062,-0.075
7.070,-0.025
7.078,-0.015
7.086,-0.115
7.094,-0.075
7.102,-0.025
7.109,-0.015
7.117,-0.075
7.125,-0.055
7.133,-0.025
7.141,-0.065
7.148,-0.105
7.156,0.045
7.164,-0.055
7.172,-0.055
7.180,0.055
7.188,-0.015
7.195,0.005
7.203,-0.065
7.211,-0.015
7.219,-0.015
7.227,-0.025
7.234,-0.005
7.242,0.025
7.250,-0.005
7.258,-0.055
7.266,0.015
7.273,0.015
7.281,-0.045
7.289,-0.035
7.297,-0.015
7.305,-0.015
7.312,-0.025
7.320,0.095
7.328,-0.045
7.336,0.025
7.344,0.095
7.352,0.075
7.359,0.125
7.367,0.125
7.375,0.175
7.383,0.075
7.391,0.015
7.398,0.055
7.406,-0.005
7.414,-0.035
7.422,-0.055
7.430,-0.005
7.438,-0.035
7.445,-0.055
7.453,-0.035
7.461,0.015
7.469,0.055
7.477,0.485
7.484,0.675
7.492,0.885
7.500,0.045
7.508,-0.885
7.516,-0.945
7.523,-0.615
7.531,-0.285
7.539,-0.045
7.547,0.085
7.555,-0.005
7.562,0.025
7.570,0.005
7.578,0.085
7.586,0.055
7.594,0.035
7.602,0.135
7.609,0.015
7.617,0.135
7.625,0.165
7.633,0.135
7.641,0.055
7.648,0.175
7.656,0.205
7.664,0.225
7.672,0.235
7.680,0.195
7.688,0.315
7.695,0.295
7.703,0.335
7.711,0.355
7.719,0.425
7.727,0.455
7.734,0.495
7.742,0.515
7.750,0.575
7.758,0.445
7.766,0.525
7.773,0.385
7.781,0.335
7.789,0.245
7.797,0.155
7.805,0.075
7.812,-0.025
7.820,0.045
7.828,-0.035
7.836,-0.115
7.844,-0.025
7.852,-0.035
7.859,-0.115
7.867,-0.125
7.875,-0.055
7.883,-0.145
7.891,-0.105
7.898,-0.145
7.906,-0.105
7.914,-0.125
7.922,-0.065
7.930,-0.095
7.938,-0.135
7.945,-0.045
7.953,-0.075
7.961,-0.095
7.969,-0.045
7.977,-0.145
7.984,-0.115
7.992,-0.025
8.000,-0.065
8.008,-0.085
8.016,-0.095
8.023,-0.105
8.031,-0.055
8.039,-0.105
8.047,-0.085
8.055,-0.095
8.062,-0.115
8.070,-0.085
8.078,-0.145
8.086,-0.115
8.094,-0.085
8.102,-0.155
8.109,-0.085
8.117,-0.075
8.125,-0.115
8.133,-0.095
8.141,-0.115
8.148,-0.135
8.156,-0.105
8.164,-0.105
8.172,-0.105
8.180,-0.105
8.188,-0.085
8.195,-0.115
8.203,-0.065
8.211,-0.135
8.219,-0.095
8.227,-0.145
8.234,-0.085
8.242,-0.065
8.250,-0.125
8.258,-0.055
8.266,-0.035
8.273,0.015
8.281,0.025
8.289,-0.015
8.297,0.115
8.305,0.005
8.312,-0.075
8.320,-0.045
8.328,-0.075
8.336,-0.115
8.344,-0.165
8.352,-0.165
8.359,-0.075
8.367,-0.165
8.375,-0.085
8.383,-0.115
8.391,-0.035
8.398,0.145
8.406,0.525
8.414,0.805
8.422,0.845
8.430,-0.445
8.438,-1.245
8.445,-0.965
8.453,-0.575
8.461,-0.175
8.469,-0.075
8.477,-0.045
8.484,-0.085
8.492,-0.055
8.500,0.005
8.508,-0.025
8.516,-0.085
8.523,-0.035
8.531,0.015
8.539,-0.035
8.547,-0.015
8.555,0.045
8.562,0.055
8.570,0.035
8.578,0.065
8.586,0.085
8.594,0.195
8.602,0.145
8.609,0.175
8.617,0.235
8.625,0.235
8.633,0.285
8.641,0.305
8.648,0.315
8.656,0.505
8.664,0.365
8.672,0.515
8.680,0.445
8.688,0.495
8.695,0.395
8.703,0.275
8.711,0.175
8.719,0.055
8.727,0.045
8.734,-0.055
8.742,-0.075
8.750,-0.145
8.758,-0.195
8.766,-0.095
8.773,-0.205
8.781,-0.175
8.789,-0.225
8.797,-0.135
8.805,-0.195
8.812,-0.185
8.820,-0.185
8.828,-0.215
8.836,-0.095
8.844,-0.215
8.852,-0.135
8.859,-0.165
8.867,-0.175
8.875,-0.155
8.883,-0.135
8.891,-0.105
8.898,-0.105
8.906,-0.095
8.914,-0.125
8.922,-0.135
8.930,-0.145
8.938,-0.085
8.945,-0.145
8.953,-0.125
8.961,-0.145
8.969,-0.065
8.977,-0.165
8.984,-0.115
8.992,-0.125
9.000,-0.155
9.008,-0.105
9.016,-0.145
9.023,-0.085
9.031,-0.085
9.039,-0.125
9.047,-0.135
9.055,-0.075
9.062,-0.135
9.070,-0.095
9.078,-0.135
9.086,-0.115
9.094,-0.105
9.102,-0.145
9.109,-0.075
9.117,-0.125
9.125,-0.135
9.133,-0.085
9.141,-0.155
9.148,-0.105
9.156,-0.095
9.164,-0.165
9.172,-0.025
9.180,-0.135
9.188,-0.095
9.195,-0.145
9.203,-0.075
9.211,-0.125
9.219,-0.015
9.227,-0.085
9.234,-0.065
9.242,-0.015
9.250,0.035
9.258,-0.025
9.266,0.105
9.273,0.115
9.281,-0.035
9.289,-0.025
9.297,-0.065
9.305,-0.065
9.312,-0.135
9.320,-0.145
9.328,-0.175
9.336,-0.105
9.344,-0.135
9.352,-0.135
9.359,-0.065
9.367,-0.025
9.375,0.175
9.383,0.465
9.391,0.665
9.398,0.575
9.406,-0.435
9.414,-0.945
9.422,-0.785
9.430,-0.425
9.438,-0.145
9.445,-0.075
9.453,-0.045
9.461,-0.025
9.469,-0.045
9.477,-0.005
9.484,-0.055
9.492,0.015
9.500,-0.025
9.508,0.025
9.516,0.015
9.523,0.045
9.531,0.075
9.539,0.035
9.547,0.075
9.555,0.115
9.562,0.085
9.570,0.115
9.578,0.105
9.586,0.125
9.594,0.175
9.602,0.185
9.609,0.225
9.617,0.245
9.625,0.275
9.633,0.345
9.641,0.305
9.648,0.325
9.656,0.415
9.664,0.365
9.672,0.405
9.680,0.305
9.688,0.255
9.695,0.175
9.703,0.035
9.711,0.045
9.719,-0.045
9.727,-0.115
9.734,-0.095
9.742,-0.095
9.750,-0.105
9.758,-0.135
9.766,-0.155
9.773,-0.085
9.781,-0.165
9.789,-0.135
9.797,-0.135
9.805,-0.095
9.812,-0.145
9.820,-0.115
9.828,-0.105
9.836,-0.095
9.844,-0.105
9.852,-0.095
9.859,-0.075
9.867,-0.055
9.875,-0.105
9.883,-0.075
9.891,-0.075
9.898,-0.065
9.906,-0.085
9.914,-0.055
9.922,-0.045
9.930,-0.065
9.938,-0.035
9.945,-0.025
9.953,-0.055
9.961,-0.035
9.969,-0.035
9.977,-0.045
9.984,-0.035
9.992,-0.045
